Product ID,SKU,Name,Price,Original Price,Discount,Description,Weight (kg),Dimensions (cm),Brand,Warranty (months),Stock (units),Trending,Category_Books,Category_Electronics,Category_Fashion,Category_Home & Kitchen,Category_Sports,Color_Black,Color_Blue,Color_Gray,Color_Green,Color_Red,Color_White,Color_Yellow
P101720,SKU-11171,Western Home,0.04229394911634994,0.05229009591219161,29%,Challenge boy respond price assume think either all huge like part happy television three affect get.,0.7578947368421052,51x84x52,Bonilla Inc,24,0.276,0,False,False,False,False,True,True,False,False,False,False,False,False
P749691,SKU-63984,Company Fashion,0.23882695052203495,0.3666512796840539,38%,Long lawyer happen western fire relate prevent concern wide lead appear dog same during south describe figure.,0.39999999999999997,50x60x85,"Sullivan, Williams and Jones",6,0.128,1,True,False,False,False,False,False,False,False,True,False,False,False
P608220,SKU-89630,Young Books,0.608076786883135,0.6926552802995333,17%,Store turn area him glass government smile appear see maintain relate may challenge your.,0.7263157894736842,94x65x92,Rivera-Lane,24,0.718,1,False,False,True,False,False,False,True,False,False,False,False,False
P714598,SKU-33351,Money Books,0.3754949406071272,0.48649535826024515,27%,Paper including run top mean mouth change dream score wish once process prevent themselves east.,0.6421052631578947,61x13x75,White-Carey,21,0.9540000000000001,0,False,False,False,False,True,False,True,False,False,False,False,False
P483698,SKU-89812,Worry Sports,0.031633277177470415,0.05358260245165923,43%,Table prevent pull someone campaign his change paper four performance charge.,0.3894736842105263,39x73x18,"Lewis, Mack and Ware",22,0.846,0,False,False,False,False,True,False,False,False,False,False,False,True
P736027,SKU-28222,Season Home,0.22527443048297624,0.4258809047545776,49%,Painting stand democratic school item not herself receive entire interest hotel exist race care.,0.6526315789473685,84x45x15,Goodman Ltd,16,0.766,0,False,True,False,False,False,False,False,False,False,False,True,False
P800643,SKU-12801,Course Electronics,0.4110877426416147,0.7901882340872954,50%,Keep last thank contain most anyone enter across personal with night.,0.29473684210526313,79x31x19,Brewer-Perez,10,0.36,1,True,False,False,False,False,False,False,True,False,False,False,False
P302020,SKU-89246,Fact Sports,0.7092270878714066,0.9502692721957224,29%,Sort word beat who really from husband smile action matter.,0.9684210526315788,84x93x44,Rodriguez LLC,23,0.628,0,False,False,False,False,True,False,False,False,False,False,False,True
P476082,SKU-31973,Political Sports,0.34551951326816394,0.4058470533928296,20%,Hot who able land reflect same safe market night teach degree step face that current campaign understand.,0.431578947368421,23x46x60,"Martin, Brennan and Garcia",7,0.322,0,False,False,False,False,True,False,False,False,False,True,False,False
P443573,SKU-98843,Theory Fashion,0.4563432875859775,0.6009488639277838,28%,Add open along American note beautiful material road step science energy thing science lawyer.,0.3157894736842105,14x55x53,"Collins, Jefferson and Hendrix",6,0.538,0,False,False,True,False,False,False,False,False,False,True,False,False
P831345,SKU-31230,Hand Sports,0.46561973538785106,0.5877109298866492,25%,Option human special explain per own positive system service hour foreign hot risk indeed dark effect wife region local.,0.8526315789473684,47x75x69,"Bennett, Myers and Sanders",7,0.68,0,False,False,False,True,False,True,False,False,False,False,False,False
P630456,SKU-1912,Important Electronics,0.11153198201581664,0.15848592091090938,34%,Develop maybe establish position recent read their sea meeting game design.,0.9473684210526316,22x91x66,"Williamson, Randall and Deleon",18,0.322,1,False,False,False,True,False,False,False,False,False,False,False,True
P355480,SKU-44762,Rock Electronics,0.03989570032083955,0.033261527414474024,10%,Computer store service laugh activity their a day open recognize important kitchen yes relationship page thousand item its.,0.5263157894736843,13x51x98,"Rojas, Gilbert and Turner",6,0.8180000000000001,0,False,False,True,False,False,False,False,False,False,False,False,True
P431567,SKU-98370,Opportunity Electronics,0.5180861223482451,0.5229009591219161,7%,Society question happen so help left matter red parent more at audience.,0.07368421052631577,47x91x31,Sparks Ltd,14,0.394,1,True,False,False,False,False,False,False,False,False,False,False,True
P949201,SKU-28927,Light Fashion,0.009571534342708146,0.0047853515925527015,21%,Miss more light southern able professor feel such follow stage each as attorney food.,0.05263157894736842,38x61x76,Nichols-Hall,22,0.962,1,True,False,False,False,False,False,False,False,False,False,False,True
P715777,SKU-87468,Peace Fashion,0.2545148240747696,0.28543365645996815,17%,Lose couple article possible kitchen business turn both which worker baby authority four.,0.2736842105263158,19x54x97,"Willis, Watson and Andersen",21,0.852,1,False,False,True,False,False,False,False,False,False,False,True,False
P614419,SKU-49907,How Fashion,0.24146663376004635,0.2634354003179976,15%,Expect such she focus baby understand present defense decide human less hand light ten quality time.,0.7578947368421052,26x67x77,Jones Group,14,0.064,0,False,True,False,False,False,False,True,False,False,False,False,False
P58045,SKU-15141,To Sports,0.44112218728874486,0.5200902702979945,20%,Parent opportunity quickly nice all between would drop indicate stuff.,0.3789473684210526,89x77x47,Cooper PLC,12,0.516,1,False,False,True,False,False,False,True,False,False,False,False,False
P272856,SKU-76204,Crime Books,0.11470818623716376,0.11587423706211213,12%,Term wide successful daughter player value feeling population peace trip administration need final side.,0.9157894736842105,52x18x18,Rogers-Carter,13,0.492,1,False,False,False,False,True,False,False,False,False,True,False,False
P933433,SKU-37679,Beautiful Fashion,0.06297146781410622,0.08814689439400933,34%,Study enter collection next listen right continue history you receive.,0.7578947368421052,84x57x23,Dunn LLC,24,0.758,0,True,False,False,False,False,False,True,False,False,False,False,False
P300624,SKU-23185,Grow Home,0.2561243870247766,0.3739754834077037,35%,Partner rock single scientist bad remain much statement dog husband it left he Mr leg level trouble.,0.04210526315789474,16x39x35,Vargas-Harmon,18,0.392,1,False,False,False,False,True,False,False,True,False,False,False,False
P273499,SKU-19095,Those Home,0.010231455152211005,0.011196594347848383,33%,Suddenly reflect hope minute where thank exist wind hold.,0.8842105263157896,24x90x72,Farrell PLC,21,0.634,0,True,False,False,False,False,False,False,False,False,False,False,True
P520326,SKU-80088,Challenge Electronics,0.8435236552101554,0.8574293481048366,7%,Occur south who total true fight partner education such I most.,0.05263157894736842,44x23x92,Williams PLC,24,0.552,0,False,False,False,True,False,False,False,True,False,False,False,False
P250126,SKU-63012,Memory Sports,0.06084684472009701,0.10723701082217775,45%,Eye almost me different sport time information week anyone age suggest personal.,0.4421052631578947,48x34x42,Gibson-Powell,18,0.848,1,True,False,False,False,False,False,False,False,True,False,False,False
P803917,SKU-42341,Garden Fashion,0.2771774704108678,0.33781607426783605,23%,Bag still their task act could not such peace in agree until special already hot almost ask maintain.,0.5368421052631578,14x74x41,"Carroll, Marshall and Perez",20,0.846,0,False,False,False,False,True,False,False,False,False,False,False,True
P292476,SKU-13470,Way Books,0.5085360488448704,0.642411653074832,25%,Business son method study recently treat condition bed art dinner life different claim contain without crime floor point.,0.6210526315789473,36x15x49,"Williamson, Butler and Gonzalez",11,0.9420000000000001,1,False,False,True,False,False,False,False,True,False,False,False,False
P476319,SKU-44171,Reach Fashion,0.1358471129805887,0.12998922911217112,7%,Various must leave idea ball medical son attention yet society under anyone.,0.9052631578947368,80x55x87,"Arnold, Fisher and Brown",20,0.36,0,False,False,False,True,False,False,False,True,False,False,False,False
P946799,SKU-56027,Along Fashion,0.6071217795327976,0.6357644765861414,10%,Team participant game official benefit century garden result free usually admit young owner party also court research wish get.,0.5368421052631578,25x19x45,Raymond and Sons,14,0.158,1,False,False,False,False,True,False,False,True,False,False,False,False
P771739,SKU-39694,Story Electronics,0.13370639425707942,0.21224290916551267,40%,Campaign quality push performance operation action and baby point seven blood language bar accept benefit window run.,0.07368421052631577,26x100x56,Adkins PLC,12,0.8160000000000001,1,False,True,False,False,False,False,False,False,False,False,True,False
P44537,SKU-75970,Trial Electronics,0.031525972980803285,0.050715494691491,41%,Address mention material describe commercial its college necessary society mother those expect stop body box wish image process.,0.8526315789473684,10x68x24,"Robinson, Johnson and Byrd",21,0.672,1,False,True,False,False,False,False,False,False,False,False,False,True
P216559,SKU-36948,Media Sports,0.6532733145193309,0.9734471970046674,36%,Buy writer wonder bring team sometimes trial human dinner way your similar to marriage street.,0.5368421052631578,32x60x82,Parks-Huber,23,0.932,1,False,False,False,True,False,True,False,False,False,False,False,False
P925581,SKU-27961,Media Home,0.6870955973088108,0.793537467302662,18%,Present money know with debate indicate pay may two work democratic reason big every quality alone forward score official.,0.663157894736842,72x82x91,Kelly-Fuentes,9,0.426,1,False,False,True,False,False,False,False,False,False,True,False,False
P404552,SKU-80426,May Fashion,0.16194885881986848,0.22032620403138944,31%,Responsibility minute upon citizen strong week interest lay third everybody concern simply past adult appear.,0.34736842105263155,58x22x25,Velasquez PLC,10,0.278,1,True,False,False,False,False,False,False,False,False,True,False,False
P564595,SKU-34223,Region Fashion,0.5104192374963786,0.5269067035954249,9%,Again memory doctor carry wear raise goal each lawyer smile low fly parent language include food PM.,0.21052631578947367,92x18x83,"Foley, Wood and Malone",24,0.004,0,True,False,False,False,False,False,False,False,False,True,False,False
P369300,SKU-85237,Miss Electronics,0.2934769778846051,0.42891214032928143,35%,Agree story position this feeling nation eat think deep agent whose challenge pass shake blood language itself.,0.0,68x70x81,Martinez-Hutchinson,20,0.988,0,False,False,True,False,False,False,False,False,False,False,True,False
P701251,SKU-84678,Through Electronics,0.3709881643471077,0.6343078422321383,44%,Economy fund class account mind together top wind per police party.,0.2421052631578947,63x91x13,"Mitchell, Allen and Kirby",9,0.17200000000000001,0,True,False,False,False,False,False,False,False,False,False,False,True
P68831,SKU-49517,Conference Electronics,0.46435891107701227,0.7936964661229933,44%,Kitchen hit build young effort letter section kind mother environment machine simply.,0.631578947368421,49x12x58,Schroeder Inc,10,0.518,0,False,True,False,False,False,False,False,False,True,False,False,False
P319918,SKU-73007,Century Electronics,0.7389020634597021,0.741632045955788,6%,Tonight several company system much civil I rock any strong job how exactly draw media today model beat.,0.6105263157894736,10x30x45,"Byrd, Parker and Williams",19,0.088,1,False,False,False,False,True,False,False,False,False,False,True,False
P751771,SKU-13309,Audience Electronics,0.552917064586396,0.6371082730676515,18%,Seat course his popular chair fear more which statement human fish not herself degree inside.,0.45263157894736833,48x68x86,"Baker, Davis and Rivera",9,0.724,0,False,True,False,False,False,False,False,False,False,True,False,False
P654799,SKU-76565,Likely Home,0.539149936154003,0.6721290454941786,24%,Mind arrive happy scientist fill church across behind it.,0.7578947368421052,90x35x40,Davis-Harrison,13,0.332,1,False,False,False,True,False,False,False,False,True,False,False,False
P425167,SKU-43764,Central Fashion,0.801599905572307,0.8934041134533517,15%,From usually that while church key fast song vote.,0.3894736842105263,76x66x54,Kennedy-Alvarado,24,0.808,1,False,False,False,True,False,False,False,False,True,False,False,False
P248014,SKU-69264,Personal Electronics,0.624161685963538,0.9769708160229779,39%,Growth plan hotel leader role detail statement rise sound few letter collection moment all specific south nearly cut type.,0.15789473684210525,77x59x91,Ryan-Nguyen,11,0.594,0,False,False,True,False,False,True,False,False,False,False,False,False
P49501,SKU-49162,Join Home,0.12835191484338954,0.23402061855670106,47%,Among long service left those soldier long identify attorney young book painting soon.,0.2421052631578947,45x72x10,Jones Ltd,22,0.644,1,False,False,True,False,False,False,False,False,True,False,False,False
P354300,SKU-99070,Usually Home,0.34783728391617397,0.5347335487510898,38%,Through professional professional indicate along for remember grow show heavy senior process set stuff.,0.7684210526315789,75x71x27,French Inc,9,0.14200000000000002,0,False,False,True,False,False,True,False,False,False,False,False,False
P219116,SKU-75628,Far Books,0.5860472353073729,0.7959942555264913,30%,Inside put lot again effort ten science wall support front subject.,0.7999999999999998,33x63x99,Johnson-Deleon,22,0.41200000000000003,0,False,True,False,False,False,False,False,False,False,False,True,False
P428576,SKU-84515,Life Sports,0.31636496303370426,0.38646971328922397,23%,Continue purpose method day future head student tax product team well million college.,0.21052631578947367,41x65x27,"Harris, Reid and Johnson",18,0.75,0,False,False,True,False,False,False,False,False,False,True,False,False
P932320,SKU-44260,Away Books,0.16691704312555666,0.2133456429194235,27%,Push industry score able marriage difference increase cover alone fire south.,0.8210526315789475,76x49x58,"Sullivan, Pugh and Larsen",7,0.244,0,False,True,False,False,False,False,False,False,False,True,False,False
P419560,SKU-50154,South Sports,0.6636657259665427,0.7293891367902754,14%,Since company day claim guy book full six mention dog.,0.9368421052631579,70x80x61,"Barrett, Brooks and Santiago",21,0.8300000000000001,1,False,False,False,False,True,False,False,False,False,True,False,False
P311230,SKU-84374,Reach Books,0.10279742040711212,0.16950812945581373,42%,Example program from toward agency especially give gas discussion first price interesting young charge.,0.010526315789473675,10x63x90,Gray and Sons,9,0.058,0,False,False,False,True,False,False,True,False,False,False,False,False
P194197,SKU-72781,Scene Books,0.31703561426287385,0.45614709955377747,34%,Make worker attack particularly say real system relate strategy wall contain ten opportunity represent back risk college.,0.8736842105263158,96x73x85,Hicks PLC,21,0.186,1,False,True,False,False,False,False,False,False,False,False,True,False
P92150,SKU-43076,During Sports,0.0724142371208138,0.08219726111709494,22%,Newspaper note then evidence politics when fire front decide as form real religious through.,0.6000000000000001,86x70x56,Flores-Fields,11,0.62,0,False,False,False,False,True,False,False,True,False,False,False,False
P294026,SKU-73438,Win Electronics,0.0657184552487848,0.0616607683233318,11%,Trouble major way church alone against property heavy idea identify.,0.7157894736842105,51x83x28,"Hall, Diaz and Carter",6,0.12,1,False,True,False,False,False,False,False,False,False,True,False,False
P243207,SKU-72813,Serious Home,0.7989387614949621,0.8591783351284813,12%,West cost issue talk assume picture hard drug five hospital no where his bit five guy.,0.04210526315789474,95x51x96,Cohen-Woodward,9,0.098,1,False,False,True,False,False,False,False,False,False,False,True,False
P750658,SKU-14236,Position Electronics,0.5966703507774189,0.6881161204287838,18%,Training one near win dream even central street thus wide remain.,0.04210526315789474,94x70x12,Jackson-Hill,15,0.108,0,False,False,False,True,False,False,False,True,False,False,False,False
P510931,SKU-44511,Sort Fashion,0.383134999409827,0.6315689593270759,42%,Give recognize leg produce table administration area political country knowledge agency similar large very well worry business grow.,0.631578947368421,74x18x99,"Bailey, Clark and Ramirez",6,0.292,1,False,True,False,False,False,False,False,False,True,False,False,False
P877990,SKU-71064,Ground Sports,0.40969278808494203,0.7562394214494538,48%,Suffer move today want military have return scene south medical there affect wind.,0.9263157894736842,35x28x46,"Diaz, Ball and Anderson",10,0.586,1,True,False,False,False,False,False,True,False,False,False,False,False
P992933,SKU-9828,Science Books,0.12558883177921093,0.12596809765604963,11%,Friend college between international question party security hope responsibility home employee against.,0.5789473684210527,51x62x90,Morales-Garcia,11,0.81,0,False,False,False,True,False,False,False,False,False,True,False,False
P773312,SKU-29040,Remember Electronics,0.40313113645874693,0.5544801764374006,31%,Notice voice paper huge look government crime politics guy magazine street often rate herself responsibility force edge.,0.9473684210526316,65x43x40,"Lowe, Harrison and Anderson",13,0.5640000000000001,1,False,False,True,False,False,False,False,False,False,True,False,False
P44483,SKU-98390,Certain Electronics,0.496614552595152,0.7515925527004154,37%,Write mind nature piece entire science sense support admit hear.,0.5789473684210527,87x53x80,"Cohen, Krueger and Waters",23,0.772,1,False,False,False,True,False,False,False,False,False,False,False,True
P120049,SKU-42724,Tax Sports,0.634918931679418,0.6358824434528388,6%,Hour several allow turn everything particularly draw though piece hot read local car.,0.8842105263157896,93x45x34,Richardson PLC,17,0.148,0,False,False,False,True,False,False,False,True,False,False,False,False
P371107,SKU-49491,Quite Electronics,0.16295215305870614,0.19600451351489973,23%,Involve anything less top light anyone nation far charge field customer fill fish.,0.9473684210526316,73x17x89,White-Trujillo,13,0.9400000000000001,1,False,False,True,False,False,False,False,False,True,False,False,False
P917815,SKU-8082,Room Sports,0.6270267080145506,0.714484279632764,17%,Past pretty who partner election in relate job positive war.,0.29473684210526313,54x10x97,"Gibson, Beard and Cooper",17,0.216,1,False,True,False,False,False,False,False,False,False,False,True,False
P456696,SKU-70930,Establish Books,0.35198459111735864,0.4491973124070369,26%,Pick difficult dinner wife will free actually central young although some group control born produce his shoulder huge.,0.4105263157894737,60x20x10,"Parker, Miller and Ortiz",16,0.378,0,True,False,False,False,False,False,False,False,False,False,True,False
P347037,SKU-63232,Memory Home,0.13762836264526307,0.14664820228753145,15%,Choose machine take cause lot through national development owner.,0.17894736842105263,60x69x86,Knight-Young,10,0.508,1,True,False,False,False,False,False,False,False,True,False,False,False
P316909,SKU-39501,Tonight Fashion,0.5405126994516757,0.6226496384059086,18%,Foreign allow local face send whether shake test foot.,0.7999999999999998,31x80x92,"Thompson, Harrington and Martin",16,0.14400000000000002,1,False,False,False,True,False,False,False,False,False,True,False,False
P687124,SKU-73817,Each Sports,0.4155730580623008,0.6391701287377546,38%,She pick form require wide word night somebody how choose popular model image none nor season vote product.,0.5789473684210527,86x81x40,"Sharp, Brown and Gonzalez",11,0.846,1,False,False,True,False,False,False,True,False,False,False,False,False
P902855,SKU-33152,Nature Fashion,0.03881192793450152,0.06404062163409754,42%,Leave line able seven general friend science contain community ready compare short keep.,0.2210526315789474,41x53x62,"Alvarado, Gonzalez and Watts",18,0.392,1,False,False,True,False,False,False,False,True,False,False,False,False
P782479,SKU-27900,Almost Home,0.024669234813773568,0.02933271785402883,30%,Size total especially hundred democratic order cost around meet nearly into type exactly think spend attention summer.,0.1368421052631579,66x90x17,"Lewis, Barnett and Jackson",16,0.14,0,False,False,True,False,False,True,False,False,False,False,False,False
P155373,SKU-13720,Wife Fashion,0.06570235961928472,0.11315074113966252,44%,South arm us past yes opportunity perhaps center there election beyond treatment available need relate research even.,0.5789473684210527,34x14x85,"Kline, Castillo and Holt",16,0.324,1,False,False,False,True,False,True,False,False,False,False,False,False
P411428,SKU-72356,Yet Electronics,0.5187728692069148,0.7255834230907319,32%,Your one seat common pattern find meeting notice deal bag now anything plan again today most.,0.1894736842105263,22x43x32,Rivera-Lewis,15,0.276,0,False,True,False,False,False,False,False,False,False,True,False,False
P361729,SKU-38721,Travel Sports,0.008332170871202773,0.0074985895265938345,31%,Simply national stand occur very top month entire hundred just traditional discussion against money political we direction prepare skin old.,0.9578947368421051,28x62x63,Taylor Group,14,0.488,0,True,False,False,False,False,False,True,False,False,False,False,False
P973884,SKU-44039,Half Home,0.6701147081862373,0.8483664153459506,25%,Drive cultural red suddenly win apply attack especially kitchen use law discussion civil prove firm even campaign.,0.48421052631578937,80x99x61,Burgess-Clarke,21,0.082,1,False,False,False,True,False,True,False,False,False,False,False,False
P326733,SKU-63860,List Electronics,0.04803472363804148,0.09136277376006564,48%,Little listen recently least raise chair modern goal executive research remain mean think especially develop.,0.1263157894736842,92x89x39,Castro-Huang,24,0.714,1,False,False,False,True,False,False,False,False,False,False,True,False
P124016,SKU-48325,Upon Home,0.09169680126189736,0.13716469200389805,37%,Condition two speech direction blood school issue six whether there sing final up go thus herself address bill candidate of.,0.47368421052631576,21x32x92,Ponce-Henderson,21,0.292,0,False,False,False,False,True,False,False,False,False,False,False,True
P749741,SKU-74063,Way Fashion,0.29335357805843787,0.4086833871877724,32%,Time challenge call add believe determine arrive student opportunity must city box much within anything major book everything argue.,0.2736842105263158,35x16x31,"Pope, Fisher and Patterson",23,0.154,1,False,False,False,True,False,False,False,False,False,True,False,False
P481846,SKU-47720,Prepare Home,0.5174852188469092,0.6113402061855671,20%,Within anything over detail question stand run have network budget experience deal less live one budget indeed resource.,1.0,95x85x32,Colon-White,16,0.672,0,False,False,False,True,False,False,False,False,True,False,False,False
P293032,SKU-63211,Tend Fashion,0.03556061077548743,0.05452633738523875,39%,Discussion space memory take hand drug guess attorney eat walk make which fight.,0.9684210526315788,55x73x14,"Rodriguez, Bennett and Wilson",12,0.076,1,False,True,False,False,False,False,False,False,False,False,False,True
P191699,SKU-57538,Actually Home,0.028682411769124297,0.057378058162794274,49%,Common baby color half rich this imagine how training doctor top than.,0.3578947368421052,53x25x40,Carter-Patel,19,0.448,0,False,False,False,True,False,False,False,False,False,True,False,False
P252000,SKU-32252,Statement Sports,0.24352150912622195,0.44175514181668973,47%,Mind image off adult result four pay southern movie.,0.9473684210526316,27x82x86,"Blankenship, Chen and Hamilton",21,0.14400000000000002,0,True,False,False,False,False,False,False,False,False,True,False,False
P743516,SKU-46859,We Electronics,0.8838646679471635,0.9859260399035749,15%,Three effort with run last human increase meeting such western body consumer manage occur whole.,0.3368421052631579,70x42x62,"Manning, Smith and Bates",7,0.848,0,False,False,False,False,True,False,False,False,False,False,False,True
P60066,SKU-82061,Enter Books,0.16462073331688004,0.19520439041903884,22%,Blue measure step any dark open example action detail subject hope both visit everybody some Republican stock size.,0.5894736842105261,55x35x20,Wilson Inc,11,0.644,0,False,False,True,False,False,False,False,False,False,False,True,False
P273017,SKU-34627,My Electronics,0.29753307651862265,0.5186285069497871,45%,Deal man doctor pass claim yeah today indeed firm ball ability protect model account room perform near produce final.,0.28421052631578947,31x48x99,Mullen-Salinas,11,0.274,0,False,False,False,False,True,False,True,False,False,False,False,False
P980969,SKU-58181,Arrive Sports,0.20198941980620866,0.2444683797507309,23%,Century matter mention raise still race collection huge affect he according policy expect discuss most.,0.8421052631578947,92x18x30,"Newton, Olson and Moore",13,0.03,0,False,False,False,False,True,True,False,False,False,False,False,False
P462135,SKU-96344,Available Books,0.09058620282639256,0.08837257013899573,11%,Until fine ready plant often author shake relate sing interest relate may member beyond body toward I.,0.7999999999999998,75x37x69,Singh Ltd,10,0.032,0,False,False,True,False,False,False,False,True,False,False,False,False
P185557,SKU-22617,Source Books,0.09294689515306945,0.14729958455146946,40%,Forget game glass he black study rock size line this.,0.9052631578947368,53x84x69,Williams PLC,24,0.622,0,False,False,True,False,False,False,False,False,False,True,False,False
P546684,SKU-63580,Father Home,0.09408431963774105,0.1037749397343181,19%,Town woman theory discover across professor of those church he today building her trouble three newspaper heavy much cause industry image.,0.8526315789473684,91x42x27,Sanchez Inc,12,0.214,1,False,True,False,False,False,False,True,False,False,False,False,False
P374631,SKU-32119,Through Home,0.1787258699687745,0.3316253782633225,48%,Task because television cut series nearly rich model region language leader.,0.3894736842105263,26x92x59,"Stanton, Williams and Thompson",17,0.92,1,False,False,False,False,True,True,False,False,False,False,False,False
P78721,SKU-53304,Improve Home,0.09829600935692596,0.17599630712417297,46%,Yet view rest out drop maintain morning again shoulder just decision eat parent until example way.,0.9578947368421051,81x22x60,Flynn-Thompson,16,0.20600000000000002,0,True,False,False,False,False,False,True,False,False,False,False,False
P175668,SKU-36589,Ball Fashion,0.42722092861051797,0.7170385187464738,43%,These where later recognize little into research dinner choice point then wide simply analysis inside story others.,0.8736842105263158,54x78x69,Miller-Ruiz,12,0.02,1,False,True,False,False,False,False,False,False,False,False,False,True
P48631,SKU-49538,Fear Home,0.2928599787537691,0.28471046827717084,5%,Visit leader line act course similar push believe month challenge these but six near prevent.,0.5894736842105261,32x56x88,Maddox Inc,12,0.126,1,False,True,False,False,False,False,False,False,False,False,False,True
P483369,SKU-53793,And Sports,0.30866588692283753,0.3822126480997077,24%,Raise protect make radio memory perhaps president six produce knowledge.,0.021052631578947364,88x92x31,"Mccoy, Marks and Benson",8,0.188,1,False,False,True,False,False,True,False,False,False,False,False,False
P331286,SKU-90451,Wall Books,0.4248012189756742,0.6533979586603067,38%,Style yes across card service into win physical senior better hit ground.,0.5157894736842106,74x57x37,Wood and Sons,13,0.152,1,False,True,False,False,False,False,False,False,False,True,False,False
P628022,SKU-65644,Care Books,0.6698571781142362,0.8844437605785506,28%,Mission half up force accept term campaign perform hear let color early personal trade over.,0.2736842105263158,48x16x28,Adams LLC,12,0.426,0,False,False,False,True,False,False,False,True,False,False,False,False
P379034,SKU-43800,Throw Sports,0.33789555009496425,0.4942401395086423,35%,Call be learn stock sort across just animal while design huge loss involve detail less task physical bad.,0.3789473684210526,42x40x31,"Daniels, Valdez and Harris",15,0.012,1,False,False,False,True,False,False,False,False,False,False,False,True
P927744,SKU-59968,Political Electronics,0.1334917858637451,0.20800635995281327,39%,Center probably follow though discuss the magazine serious body land hot popular ball theory because food.,0.663157894736842,14x15x18,Pennington LLC,15,0.038,1,False,True,False,False,False,False,True,False,False,False,False,False
P388909,SKU-35260,Single Fashion,0.5929683559924029,0.6354259629686618,12%,Hot direction toward make operation amount while must industry treatment support get evening onto follow prove send.,0.7894736842105263,94x61x44,"Macdonald, Caldwell and Lopez",21,1.0,0,False,False,False,True,False,False,False,False,False,False,False,True
P67438,SKU-61050,Box Fashion,0.001566641271340121,0.006554854593014314,49%,Camera number beyond ask fire the various buy effort happen focus agent easy about laugh within material.,0.8842105263157896,88x50x63,Davis-Jacobson,16,0.806,1,False,False,False,False,True,False,True,False,False,False,False,False
P550363,SKU-3094,Foreign Fashion,0.3418389793224813,0.5254808432066471,38%,Represent house door huge begin like large peace ground company small.,0.894736842105263,21x86x92,Schwartz-Liu,18,0.924,1,False,False,False,False,True,False,False,True,False,False,False,False
P894991,SKU-50113,He Electronics,0.2008734561608705,0.21778222290608815,15%,Per course middle democratic present north discover young blood effort election recently child number indeed painting training big order.,0.7157894736842105,22x17x71,Sutton-Evans,23,0.786,1,False,False,False,False,True,False,False,False,True,False,False,False
P628507,SKU-51969,Couple Fashion,0.39039949352419173,0.7506283017900189,50%,Price home thought whole pick bank thing every church peace instead change win collection choose.,0.7157894736842105,91x18x83,Taylor-English,14,0.394,1,False,False,False,True,False,False,True,False,False,False,False,False
P516377,SKU-29266,Book Fashion,0.6166450269870055,0.9817048776734881,40%,Relate how citizen lot success however eye base cup apply necessary of.,0.7473684210526315,80x10x59,Wallace-Buchanan,14,1.0,0,False,True,False,False,False,False,False,True,False,False,False,False
P21268,SKU-77943,Hotel Sports,0.24041505263270846,0.41935169513258447,45%,Hotel use letter stop at front happen understand person story which fall pick determine reflect customer approach.,0.7894736842105263,75x77x69,Ramirez LLC,24,0.454,0,False,True,False,False,False,False,False,False,False,False,False,True
P422475,SKU-29117,Difficult Electronics,0.2948826628609445,0.2969328614658665,8%,Team call peace turn gas industry scientist eye pull soldier something administration note.,0.3368421052631579,65x63x66,Welch Ltd,14,0.89,0,False,True,False,False,False,False,False,False,False,True,False,False
P368692,SKU-8803,However Electronics,0.04902728745721245,0.0866953890342104,45%,Cover as blood expert paper what among subject project forward they growth your wife quite wall.,0.010526315789473675,73x47x26,Reed-Farley,9,0.892,1,False,False,False,False,True,False,False,True,False,False,False,False
P26727,SKU-4989,Continue Electronics,0.22510810897814215,0.41689490690875514,48%,Mention arrive bank as move might guy try out eat western trouble budget resource.,0.34736842105263155,17x56x70,Mills PLC,17,0.592,0,True,False,False,False,False,False,True,False,False,False,False,False
P379602,SKU-2190,Director Home,0.4273443284366852,0.5792532184438631,30%,Security partner Mr else stand whose become imagine method whole should evidence street game put major success.,1.0,10x23x54,Sharp-Ferguson,13,0.978,0,False,True,False,False,False,False,False,False,False,True,False,False
P448398,SKU-56485,Itself Home,0.7885463500477505,0.9598912653228702,22%,Serve record skin sound specific finally still change conference figure somebody year.,0.7157894736842105,35x62x14,Yoder-Casey,6,0.98,1,False,True,False,False,False,False,False,False,False,True,False,False
P819121,SKU-79080,Clearly Electronics,0.7787333812625413,0.923526696414833,20%,Language during buy far student product against party pull report little imagine everything cut small visit resource.,0.9894736842105263,36x17x56,Erickson-Hubbard,23,0.628,1,False,False,False,False,True,False,False,True,False,False,False,False
P362380,SKU-60089,Pattern Home,0.3906784844355263,0.4921885418269477,25%,Help front who me own your rock doctor say improve important within realize part treat miss pick understand hand attention.,0.9578947368421051,15x30x46,Stephens Group,8,0.244,0,False,False,False,False,True,False,False,False,False,False,False,True
P383215,SKU-70434,Goal Fashion,0.61614069726267,0.6605939375288505,12%,Upon your space officer scene present really simply big along science major direction house goal executive next.,0.5157894736842106,48x57x65,Michael Group,7,0.20800000000000002,0,False,False,False,False,True,False,False,True,False,False,False,False
P654747,SKU-55533,Professional Home,0.534138830169648,0.8358824434528389,39%,Though will me theory deep perhaps pay store say training central southern main never.,0.47368421052631576,13x33x50,Jenkins-Bradley,14,0.112,0,True,False,False,False,False,False,False,False,False,True,False,False
